ID	Area	Title	Description
22501	약국/한약방	하카전자담배	약국
22502	병원	홍성국신경과정신과	내과/외과
22503	약국/한약방	수정약국	약국
22504	약국/한약방	원광한약국	한약방
22505	병원	원광한의원	한의원
22506	유사의료업	근골격체형교정재활운동	유사의료업기타
22507	병원	행복한치과의원	치과의원
22508	병원	정성용치과의원	치과의원
22509	병원	이경호내과의원	내과/외과
22510	약국/한약방	박약국	약국
22511	약국/한약방	가까운약국	약국
22512	약국/한약방	삼천녹십자약국	약국
22513	약국/한약방	나나약국	약국
22514	병원	지동하이빈인후과	내과/외과
22515	병원	필치과의원	치과의원
22516	약국/한약방	정약국	약국
22517	약국/한약방	건강약국	약국
22518	유사의료업	미래산후조리원	유사의료업기타
22519	병원	경희혜담한의원	한의원
22520	약국/한약방	간성약국	약국
22521	병원	동양한약방	한의원
22522	병원	동보한약방	한의원
22523	약국/한약방	무지개약국	약국
22524	병원	삼성가정의학과의원	내과/외과
22525	병원	고운미소치과의원	치과의원
22526	병원	하이얀피부과	내과/외과
22527	병원	갑자원한약방	한의원
22528	병원	강내과	내과/외과
22529	약국/한약방	문성약국	약국
22530	병원	하늘빛의원	신경외과
22531	약국/한약방	도매약국	약국
22532	병원	우리이비인후과	이비인후과의원
22533	약국/한약방	비타민약국	약국
22534	병원	축령복음병원매점	종합병원
22535	수의업	애견마트	수의업-종합
22536	병원	경희본한의원	한의원
22537	병원	경희용한의원	한의원
22538	병원	미몽피부과	피부과
22539	병원	최순국소아과	내과/외과
22540	병원	동원당한약방	한의원
22541	약국/한약방	미래팜강산약국	약국
22542	병원	동원한의원	한의원
22543	약국/한약방	우리보강약국	약국
22544	약국/한약방	용화당약국	약국
22545	병원	갈산내과의원	내과/외과
22546	수의업	경북종합동물병원	수의업-종합
22547	병원	최화수치과의원	치과의원
22548	병원	송강드림치과	치과의원
22549	병원	남구성형외과	정형/성형외과
22550	수의업	나래동물병원	수의업-종합
22551	병원	하나의원	내과/외과
22552	병원	하나이비인후과의원	내과/외과
22553	병원	제일의원	종합병원
22554	약국/한약방	동그라미약국	약국
22555	병원	전한약방	한의원
22556	병원	안성당한의원	한의원
22557	약국/한약방	남대천약국	약국
22558	약국/한약방	비보약국	약국
22559	약국/한약방	삼계중탕원	탕제원
22560	약국/한약방	전자담배	약국
22561	약국/한약방	정자우리약국	약국
22562	수의업	애완용품할인마트다인애견	수의업-종합
22563	병원	동산권중진한의원	한의원
22564	병원	프리미엄필스토리의원	일반병원
22565	병원	동부산내과의원	내과/외과
22566	병원	정내과	내과/외과
22567	병원	동화당한약방	한의원
22568	병원	순흥당한약방	한의원
22569	약국/한약방	동부종로약국	약국
22570	병원	풍성한의원	한의원
22571	병원	소생당한약방	한의원
22572	병원	프리허그한의원	한의원
22573	병원	동서외과의원	내과/외과
22574	병원	계정이비인후과	이비인후과의원
22575	약국/한약방	비케이팜	약국
22576	병원	하얀나라김피부과의원	내과/외과
22577	병원	송민영외과의원	내과/외과
22578	약국/한약방	용문약국	약국
22579	약국/한약방	정화약국	약국
22580	병원	정치과의원	치과의원
22581	병원	최정형외과의원	정형/성형외과
22582	약국/한약방	하나약국	약국
22583	병원	하나치과	치과의원
22584	유사의료업	맘앤캐슬산후조리원	유사의료업기타
22585	병원	제민한의원	한의원
22586	병원	최정형외과의원	정형/성형외과
22587	병원	최규진치과	치과의원
22588	병원	최진택이비인후과	내과/외과
22589	병원	소양인한의원	한의원
22590	약국/한약방	수보리약국	약국
22591	병원	우보한의원일산점	한의원
22592	약국/한약방	독일약국	약국
22593	약국/한약방	유경약국	약국
22594	약국/한약방	수영약국	약국
22595	약국/한약방	우리약국	약국
22596	병원	정한의원	한의원
22597	병원	삼경의원	일반병원
22598	병원	송내과의원	내과/외과
22599	약국/한약방	사파대동약국	약국
22600	병원	최내과의원	내과/외과
22601	병원	우석연무아주의원	일반병원
22602	병원	경희수내한의원	한의원
22603	약국/한약방	비에스제이	약국
22604	약국/한약방	무지개약국	약국
22605	병원	케이플란트치과	치과의원
22606	병원	전주소아과	소아과
22607	수의업	가야애견헤어샵	수의업-종합
22608	병원	안이비인후과의원	내과/외과
22609	수의업	하니애견	수의업-종합
22610	병원	우리안과	내과/외과
22611	약국/한약방	수안보약국	약국
22612	약국/한약방	강약국	약국
22613	병원	우영태이빈후과	이비인후과의원
22614	병원	명한의원	한의원
22615	병원	하양정형외과의원	정형/성형외과
22616	병원	송파참노인전문병원	일반병원
22617	약국/한약방	조은약국	약국
22618	병원	우호철피부비뇨기과	비뇨기과
22619	병원	치과의원	치과의원
22620	약국/한약방	꿈나무약국	약국
22621	약국/한약방	동방한약건재방	한약방
22622	병원	하나이빈후과	내과/외과
22623	약국/한약방	디피엔전자담배	약국
22624	약국/한약방	건강약국	약국
22625	병원	조석원치과	치과의원
22626	병원	수향한의원	한의원
22627	병원	가나성형외과	정형/성형외과
22628	병원	송재형정형외과의원	정형/성형외과
22629	병원	문가정의학과의원	기타병원
22630	약국/한약방	건강프라자약국	약국
22631	병원	경도병원	일반병원
22632	병원	최성근이비인후과	내과/외과
22633	병원	용치과	치과의원
22634	의료관련서비스업	동그라미산후조리원강	산후조리원
22635	병원	압구정앤성형외과	정형/성형외과
22636	약국/한약방	필약국	약국
22637	약국/한약방	조은약국	약국
22638	수의업	동물나라동물병원	동물병원
22639	병원	유디치과의원	치과의원
22640	병원	가온한의원	한의원
22641	약국/한약방	하카전자담배	약국
22642	병원	정읍이비인후과	내과/외과
22643	병원	동방한의원	한의원
22644	병원	무릅나무정형외과	정형/성형외과
22645	약국/한약방	우성약국	약국
22646	병원	사랑치과	치과의원
22647	병원	최승철외과의원	내과/외과
22648	병원	우리소아과의원	소아과
22649	병원	동수녹십자의원	일반병원
22650	약국/한약방	사천우리약국	약국
22651	병원	안치과	치과의원
22652	약국/한약방	듀바코	약국
22653	병원	손성익치과의원	치과의원
22654	병원	전주강남정형외과의원	내과/외과
22655	병원	하이키제세한의원	한의원
22656	병원	경희한의원	한의원
22657	수의업	순이팻	동물병원
22658	수의업	에덴애견	수의업-종합
22659	병원	최병문피부과	피부과
22660	수의업	둘리애견	수의업-종합
22661	유사의료업	카이로프랙틱센터	척추교정치료
22662	병원	사랑심는치과	치과의원
22663	병원	동명이빈인후과	내과/외과
22664	병원	경남외과	내과/외과
22665	병원	간석메디정형외과의원	정형/성형외과
22666	병원	경산밝은안과	내과/외과
22667	수의업	나라애견	수의업-종합
22668	병원	전신경정시과의원	내과/외과
22669	수의업	한국PMO	동물병원
22670	병원	안순주가정의학과	내과/외과
22671	수의업	가나동물병원	동물병원
22672	병원	제일활법원	내과/외과
22673	약국/한약방	동네약국	약국
22674	병원	나치과의원	치과의원
22675	약국/한약방	건겅한약국	한약방
22676	약국/한약방	나을약국	약국
22677	병원	안철현피부과.	내과/외과
22678	수의업	강아지풀	동물병원
22679	병원	카페네스카페	내과/외과
22680	약국/한약방	강일약품	약국
22681	병원	하얀치과	치과의원
22682	병원	최원석피부비뇨기과	비뇨기과
22683	수의업	하나애견	수의업-종합
22684	병원	세종한방의원	한의원
22685	약국/한약방	세종로약국	약국
22686	병원	나무성형외과의원	정형/성형외과
22687	병원	제일한약방	한의원
22688	병원	최의원	기타병원
22689	병원	하나산부인과	산부인과
22690	병원	하나신경외과	내과/외과
22691	병원	송춘익내과의원	내과/외과
22692	병원	송도외과의원	내과/외과
22693	약국/한약방	솔약국	약국
22694	병원	명인치과	치과의원
22695	수의업	동물병원	동물병원
22696	약국/한약방	동아약국	약국
22697	병원	최용묵치과의원	치과의원
22698	병원	정재호정지혁의프로필성형외과의	정형/성형외과
22699	병원	순천향천안병원	종합병원
22700	병원	낙원치과의원	치과의원
22701	병원	강북삼성한의원	한의원
22702	약국/한약방	정릉그랜드약국	약국
22703	병원	한정실소아청소년과의원	소아과
22704	병원	호호의원	일반병원
22705	약국/한약방	경선약국	약국
22706	병원	배산한의원	한의원
22707	병원	홍대발머스한의원	한의원
22708	병원	연희의료재단	내과/외과
22709	약국/한약방	삼정약국	약국
22710	약국/한약방	상무그린약국	약국
22711	병원	박정회한의원	한의원
22712	유사의료업	건강세상	유사의료업기타
22713	병원	평화치과	치과의원
22714	약국/한약방	강남당약국	약국
22715	병원	현대가정의학과의원	내과/외과
22716	약국/한약방	화산약업	한약방
22717	병원	홍치과의원	치과의원
22718	병원	곰돌이의원	일반병원
22719	병원	연세플러스치과의원	치과의원
22720	병원	학교법인을지대학병원	일반병원
22721	병원	노세형치과의원	치과의원
22722	병원	드림팩토리	치과병원
22723	병원	서울비뇨기과의원	비뇨기과
22724	병원	행복한한의원	한의원
22725	약국/한약방	삼보약국	약국
22726	병원	동안효내과의원	내과/외과
22727	병원	누가제통마취통증의학과의원	기타병원
22728	약국/한약방	광신약국	약국
22729	병원	홍성희여성외과	내과/외과
22730	수의업	현대동물병원	동물병원
22731	병원	고려연합의원	내과/외과
22732	병원	한미의원	내과/외과
22733	병원	서울귀한이치과	치과의원
22734	병원	해수한의원	한의원
22735	병원	피엔비병리의원	일반병원
22736	병원	고넬피부비뇨기과한의원9	비뇨기과
22737	병원	모아치과의원	치과의원
22738	수의업	닥터베토벤동물병원	수의업-종합
22739	병원	해맑은정신건강의학과의원	내과/외과
22740	병원	충청북도충주의료원	일반병원
